season,e024_gate,gw,enter_id,enter_name,enter_pos,left_id,left_name,left_pos,ctrl_mu_enter,ctrl_mu_left,d_ctrl,abs_ctrl_gap,gap_bucket,du,dpts,enter_mu_delta,both60,same_pos,model_pref_enter,actual_pref_enter,tie_pts,ctrl_pref_enter,ctrl_pref_left,rank_err
2025-26,FAIL,15,414,Foden,MID,16,Saka,MID,3.5408,3.552,-0.0112,0.0112,near,0.0956,8.0,0.2224,1,1,1,1,0,0,1,0
2025-26,FAIL,15,414,Foden,MID,82,Semenyo,MID,3.5408,3.6552,-0.1144,0.1144,near,0.108,9.0,0.2224,1,1,1,1,0,0,1,0
2025-26,FAIL,15,414,Foden,MID,531,Ballard,DEF,3.5408,3.4496,0.0912,0.0912,near,0.3136,11.0,0.2224,1,0,1,1,0,1,0,0
2025-26,FAIL,15,414,Foden,MID,260,Guéhi,DEF,3.5408,3.4244,0.1164,0.1164,near,0.3388,4.0,0.2224,1,0,1,1,0,1,0,0
2025-26,FAIL,15,235,Palmer,MID,16,Saka,MID,3.5132,3.552,-0.0388,0.0388,near,0.065,-3.0,0.6808,0,1,1,0,0,0,1,1
2025-26,FAIL,15,235,Palmer,MID,82,Semenyo,MID,3.5132,3.6552,-0.142,0.142,near,0.0774,-2.0,0.6808,0,1,1,0,0,0,1,1
2025-26,FAIL,15,235,Palmer,MID,531,Ballard,DEF,3.5132,3.4496,0.0636,0.0636,near,0.283,0.0,0.6808,0,0,1,0,1,1,0,0
2025-26,FAIL,15,235,Palmer,MID,260,Guéhi,DEF,3.5132,3.4244,0.0888,0.0888,near,0.3082,-7.0,0.6808,0,0,1,0,0,1,0,1
2025-26,FAIL,15,411,O'Reilly,DEF,16,Saka,MID,3.0864,3.552,-0.4656,0.4656,mid,-0.1116,2.0,0.4696,1,0,0,1,0,0,1,0
2025-26,FAIL,15,411,O'Reilly,DEF,82,Semenyo,MID,3.0864,3.6552,-0.5688,0.5688,mid,-0.0992,3.0,0.4696,1,0,0,1,0,0,1,0
2025-26,FAIL,15,411,O'Reilly,DEF,531,Ballard,DEF,3.0864,3.4496,-0.3632,0.3632,mid,0.1064,5.0,0.4696,1,1,1,1,0,0,1,0
2025-26,FAIL,15,411,O'Reilly,DEF,260,Guéhi,DEF,3.0864,3.4244,-0.338,0.338,mid,0.1316,-2.0,0.4696,1,1,1,0,0,0,1,1
2025-26,FAIL,15,22,Merino,MID,16,Saka,MID,3.0664,3.552,-0.4856,0.4856,mid,-0.1688,-3.0,0.4324,0,1,0,0,0,0,1,0
2025-26,FAIL,15,22,Merino,MID,82,Semenyo,MID,3.0664,3.6552,-0.5888,0.5888,mid,-0.1564,-2.0,0.4324,0,1,0,0,0,0,1,0
2025-26,FAIL,15,22,Merino,MID,531,Ballard,DEF,3.0664,3.4496,-0.3832,0.3832,mid,0.0492,0.0,0.4324,0,0,1,0,1,0,1,0
2025-26,FAIL,15,22,Merino,MID,260,Guéhi,DEF,3.0664,3.4244,-0.358,0.358,mid,0.0744,-7.0,0.4324,0,0,1,0,0,0,1,1
2025-26,FAIL,16,384,Gakpo,MID,21,Rice,MID,3.4536,3.6916,-0.238,0.238,near,0.15,-2.0,0.3756,0,1,1,0,0,0,1,1
2025-26,FAIL,16,384,Gakpo,MID,119,Mbeumo,MID,3.4536,3.792,-0.3384,0.3384,mid,0.0372,-2.0,0.3756,0,1,1,0,0,0,1,1
2025-26,FAIL,16,283,Mateta,FWD,21,Rice,MID,3.59,3.6916,-0.1016,0.1016,near,0.1316,0.0,0.2208,1,0,1,0,1,0,1,0
2025-26,FAIL,16,283,Mateta,FWD,119,Mbeumo,MID,3.59,3.792,-0.202,0.202,near,0.0188,0.0,0.2208,1,0,1,0,1,0,1,0
2025-26,FAIL,17,283,Mateta,FWD,136,Thiago,FWD,3.3564,3.3816,-0.0252,0.0252,near,0.164,0.0,0.1892,1,1,1,0,1,0,1,0
2025-26,FAIL,17,283,Mateta,FWD,260,Guéhi,DEF,3.3564,3.398,-0.0416,0.0416,near,0.1476,1.0,0.1892,1,0,1,1,0,0,1,0
2025-26,FAIL,17,411,O'Reilly,DEF,136,Thiago,FWD,3.0556,3.3816,-0.326,0.326,mid,0.1236,4.0,0.4496,1,0,1,1,0,0,1,0
2025-26,FAIL,17,411,O'Reilly,DEF,260,Guéhi,DEF,3.0556,3.398,-0.3424,0.3424,mid,0.1072,5.0,0.4496,1,1,1,1,0,0,1,0
2025-26,FAIL,18,600,Areola,GKP,136,Thiago,FWD,3.4228,3.532,-0.1092,0.1092,near,-0.0852,-2.0,0.024,1,0,0,0,0,0,1,0
2025-26,FAIL,18,600,Areola,GKP,670,Roefs,GKP,3.4228,3.5288,-0.106,0.106,near,-0.082,0.0,0.024,1,1,0,0,1,0,1,0
2025-26,FAIL,18,600,Areola,GKP,694,Mukiele,DEF,3.4228,3.2056,0.2172,0.2172,near,0.2412,-1.0,0.024,1,0,1,0,0,1,0,1
2025-26,FAIL,18,283,Mateta,FWD,136,Thiago,FWD,3.5356,3.532,0.0036,0.0036,near,0.1012,-3.0,0.0976,1,1,1,0,0,1,0,1
2025-26,FAIL,18,283,Mateta,FWD,670,Roefs,GKP,3.5356,3.5288,0.0068,0.0068,near,0.1044,-1.0,0.0976,1,0,1,0,0,1,0,1
2025-26,FAIL,18,283,Mateta,FWD,694,Mukiele,DEF,3.5356,3.2056,0.33,0.33,mid,0.4276,-2.0,0.0976,1,0,1,0,0,1,0,1
2025-26,FAIL,18,606,Mavropanos,DEF,136,Thiago,FWD,3.2312,3.532,-0.3008,0.3008,mid,-0.2116,-5.0,0.0892,0,0,0,0,0,0,1,0
2025-26,FAIL,18,606,Mavropanos,DEF,670,Roefs,GKP,3.2312,3.5288,-0.2976,0.2976,mid,-0.2084,-3.0,0.0892,0,0,0,0,0,0,1,0
2025-26,FAIL,18,606,Mavropanos,DEF,694,Mukiele,DEF,3.2312,3.2056,0.0256,0.0256,near,0.1148,-4.0,0.0892,0,1,1,0,0,1,0,1
2025-26,FAIL,19,120,Schade,MID,283,Mateta,FWD,3.45,3.626,-0.176,0.176,near,0.0296,-6.0,0.254,1,0,1,0,0,0,1,1
2025-26,FAIL,20,684,Thiaw,DEF,16,Saka,MID,3.278,3.7988,-0.5208,0.5208,mid,-0.5392,13.0,0.0,0,0,0,1,0,0,1,0
2025-26,FAIL,20,684,Thiaw,DEF,417,Cherki,MID,3.278,3.7212,-0.4432,0.4432,mid,-0.4432,13.0,0.0,1,0,0,1,0,0,1,0
2025-26,FAIL,20,684,Thiaw,DEF,291,Tarkowski,DEF,3.278,3.3276,-0.0496,0.0496,near,0.036,15.0,0.0,1,1,1,1,0,0,1,0
2025-26,FAIL,20,20,Trossard,MID,16,Saka,MID,3.4064,3.7988,-0.3924,0.3924,mid,-0.0816,-3.0,0.3292,0,1,0,0,0,0,1,0
2025-26,FAIL,20,20,Trossard,MID,417,Cherki,MID,3.4064,3.7212,-0.3148,0.3148,mid,0.0144,-3.0,0.3292,0,1,1,0,0,0,1,1
2025-26,FAIL,20,20,Trossard,MID,291,Tarkowski,DEF,3.4064,3.3276,0.0788,0.0788,near,0.4936,-1.0,0.3292,0,0,1,0,0,1,0,1
2025-26,FAIL,20,414,Foden,MID,16,Saka,MID,3.7512,3.7988,-0.0476,0.0476,near,0.0668,-2.0,0.1328,0,1,1,0,0,0,1,1
2025-26,FAIL,20,414,Foden,MID,417,Cherki,MID,3.7512,3.7212,0.03,0.03,near,0.1628,-2.0,0.1328,1,1,1,0,0,1,0,1
2025-26,FAIL,20,414,Foden,MID,291,Tarkowski,DEF,3.7512,3.3276,0.4236,0.4236,mid,0.642,0.0,0.1328,1,0,1,0,1,1,0,0
2025-26,FAIL,21,283,Mateta,FWD,136,Thiago,FWD,3.6968,3.824,-0.1272,0.1272,near,0.038,-10.0,0.1652,1,1,1,0,0,0,1,1
2025-26,FAIL,21,283,Mateta,FWD,82,Semenyo,MID,3.6968,3.74,-0.0432,0.0432,near,0.122,-4.0,0.1652,1,0,1,0,0,0,1,1
2025-26,FAIL,21,485,Gordon,MID,136,Thiago,FWD,3.5472,3.824,-0.2768,0.2768,mid,0.054,-11.0,0.3308,1,0,1,0,0,0,1,1
2025-26,FAIL,21,485,Gordon,MID,82,Semenyo,MID,3.5472,3.74,-0.1928,0.1928,near,0.138,-5.0,0.3308,1,1,1,0,0,0,1,1
2025-26,FAIL,22,235,Palmer,MID,449,B.Fernandes,MID,3.5392,3.7492,-0.21,0.21,near,0.3828,-1.0,0.6608,1,1,1,0,0,0,1,1
2025-26,FAIL,23,470,Dúbravka,GKP,600,Areola,GKP,3.4744,3.508,-0.0336,0.0336,near,0.0844,3.0,0.0,1,1,1,1,0,0,1,0
2025-26,FAIL,25,487,Barnes,MID,21,Rice,MID,3.718,3.7852,-0.0672,0.0672,near,0.3492,-3.0,0.4164,1,1,1,0,0,0,1,1
2025-26,FAIL,26,634,Mosquera,DEF,633,H.Bueno,DEF,5.2416,5.3176,-0.076,0.076,near,0.0548,1.0,0.1244,1,1,1,1,0,0,1,0
2025-26,FAIL,28,235,Palmer,MID,16,Saka,MID,4.0336,4.1412,-0.1076,0.1076,near,0.086,-1.0,0.2096,1,1,1,0,0,0,1,1
2025-26,FAIL,30,235,Palmer,MID,119,Mbeumo,MID,4.4652,4.4888,-0.0236,0.0236,near,0.2496,0.0,0.2732,1,1,1,0,1,0,1,0
2025-26,FAIL,31,235,Palmer,MID,457,Casemiro,MID,3.8604,3.93,-0.0696,0.0696,near,0.0288,1.0,0.0984,1,1,1,1,0,0,1,0
2025-26,FAIL,32,235,Palmer,MID,457,Casemiro,MID,4.512,4.05,0.462,0.462,mid,0.6092,-5.0,0.1472,1,1,1,0,0,1,0,1
2025-26,FAIL,32,235,Palmer,MID,119,Mbeumo,MID,4.512,4.3048,0.2072,0.2072,near,0.3544,3.0,0.1472,0,1,1,1,0,1,0,0
2025-26,FAIL,32,517,Anderson,MID,457,Casemiro,MID,4.0044,4.05,-0.0456,0.0456,near,-0.0456,-5.0,0.0,1,1,0,0,0,0,1,0
2025-26,FAIL,32,517,Anderson,MID,119,Mbeumo,MID,4.0044,4.3048,-0.3004,0.3004,mid,-0.3004,3.0,0.0,0,1,0,1,0,0,1,0
